ts,gpu_util,gpu_mem_used
1771761086.5016878,17.0,23260.25
1771761086.6025233,98.0,23260.25
1771761086.7040274,98.0,23260.25
1771761086.804862,100.0,23260.25
1771761086.9057055,100.0,23260.25
1771761087.006586,100.0,23260.25
1771761087.1074457,100.0,23260.25
1771761087.2083132,100.0,23260.25
1771761087.3091838,100.0,23260.25
1771761087.4100027,66.0,23260.25
1771761087.5108607,66.0,23260.25
1771761087.6116972,14.0,23260.25
1771761087.712572,14.0,23260.25
1771761087.8137875,47.0,23260.25
1771761087.9147255,47.0,23260.25
1771761088.015583,100.0,23260.25
1771761088.1165662,100.0,23260.25
1771761088.217783,100.0,23260.25
1771761088.3190627,100.0,23260.25
1771761088.4202418,100.0,23260.25
1771761088.521506,100.0,23260.25
1771761088.6224723,100.0,23260.25
1771761088.7233758,100.0,23260.25
1771761088.8242319,100.0,23260.25
1771761088.9291222,100.0,23260.25
1771761089.0300753,100.0,23260.25
1771761089.1309211,100.0,23260.25
1771761089.2317665,100.0,23260.25
1771761089.3329453,100.0,23260.25
1771761089.4338064,93.0,23260.25
1771761089.5346327,93.0,23260.25
1771761089.6356437,0.0,23260.25
1771761089.736571,0.0,23260.25
1771761089.8379467,0.0,23260.25
1771761089.9391124,0.0,23260.25
1771761090.0405781,54.0,23260.25
1771761090.1414156,54.0,23260.25
1771761090.2422364,100.0,23260.25
1771761090.3430908,100.0,23260.25
1771761090.4439764,100.0,23260.25
1771761090.5448227,100.0,23260.25
1771761090.6456835,100.0,23260.25
1771761090.7465122,100.0,23260.25
1771761090.8474076,100.0,23260.25
1771761090.9482574,100.0,23260.25
1771761091.0491164,100.0,23260.25
1771761091.1499636,100.0,23260.25
1771761091.2508168,100.0,23260.25
1771761091.3516433,100.0,23260.25
1771761091.4524868,100.0,23260.25
1771761091.5533366,100.0,23260.25
1771761091.6542234,100.0,23260.25
1771761091.7550676,100.0,23260.25
1771761091.8565972,100.0,23260.25
1771761091.957832,100.0,23260.25
1771761092.0591083,38.0,23260.25
1771761092.1604455,38.0,23260.25
1771761092.2613137,100.0,23260.25
1771761092.362193,100.0,23260.25
1771761092.4630685,100.0,23260.25
1771761092.5639417,100.0,23260.25
1771761092.6648037,100.0,23260.25
1771761092.7656462,100.0,23260.25
1771761092.8668468,100.0,23260.25
1771761092.9677026,100.0,23260.25
1771761093.0685887,100.0,23260.25
1771761093.1697822,100.0,23260.25
1771761093.270677,100.0,23260.25
1771761093.3715367,100.0,23260.25
1771761093.4725246,100.0,23260.25
1771761093.5733716,100.0,23260.25
1771761093.6742046,60.0,23260.25
1771761093.7751925,60.0,23260.25
1771761093.8767338,30.0,23260.25
1771761093.9881284,100.0,23260.25
1771761094.0897408,100.0,23260.25
1771761094.1905332,100.0,23260.25
1771761094.2914133,100.0,23260.25
1771761094.3921964,100.0,23260.25
1771761094.4930463,100.0,23260.25
1771761094.5938015,56.0,23260.25
1771761094.6945994,56.0,23260.25
1771761094.7957957,0.0,23260.25
1771761094.8983912,0.0,23260.25
1771761094.9992642,0.0,23260.25
1771761095.1001096,0.0,23260.25
1771761095.200938,28.0,23260.25
1771761095.3017733,28.0,23260.25
1771761095.4026053,12.0,23260.25
1771761095.5034597,12.0,23260.25
1771761095.604296,0.0,23260.25
1771761095.7057135,0.0,23260.25
1771761095.806537,0.0,23260.25
1771761095.909072,0.0,23260.25
1771761096.0098746,28.0,23260.25
1771761096.1107192,28.0,23260.25
1771761096.2115715,16.0,23260.25
1771761096.3124123,16.0,23260.25
1771761096.4132416,49.0,23260.25
1771761096.514219,49.0,23260.25
1771761096.6156716,100.0,23260.25
1771761096.7168937,100.0,23260.25
1771761096.8184085,100.0,23260.25
1771761096.9192648,100.0,23260.25
1771761097.0201244,100.0,23260.25
1771761097.1215398,100.0,23260.25
1771761097.2223814,100.0,23260.25
1771761097.3232298,100.0,23260.25
1771761097.4240327,92.0,23260.25
1771761097.5248342,92.0,23260.25
1771761097.627135,0.0,23260.25
1771761097.7279432,0.0,23260.25
1771761097.8559237,0.0,23260.25
1771761097.9570534,0.0,23260.25
1771761098.0583193,0.0,23260.25
1771761098.1591735,0.0,23260.25
1771761098.2600484,27.0,23260.25
1771761098.3610108,27.0,23260.25
1771761098.4619017,37.0,23260.25
1771761098.562743,37.0,23260.25
1771761098.6636155,100.0,23260.25
1771761098.764835,100.0,23260.25
1771761098.8657043,100.0,23260.25
1771761098.966592,100.0,23260.25
1771761099.0679238,100.0,23260.25
1771761099.1687818,100.0,23260.25
1771761099.269635,50.0,23260.25
1771761099.3705177,50.0,23260.25
1771761099.4713924,100.0,23260.25
1771761099.5722597,100.0,23260.25
1771761099.67333,100.0,23260.25
1771761099.7783215,100.0,23260.25
1771761099.8792021,100.0,23260.25
1771761099.9799805,100.0,23260.25
1771761100.0808053,100.0,23260.25
1771761100.1869125,24.0,23260.25
1771761100.2877414,24.0,23260.25
1771761100.3885086,0.0,23260.25
1771761100.489336,0.0,23260.25
1771761100.5900898,27.0,23260.25
1771761100.6909273,27.0,23260.25
1771761100.791666,12.0,23260.25
1771761100.8924773,12.0,23260.25
1771761100.993643,12.0,23260.25
1771761101.0948644,12.0,23260.25
1771761101.2053578,0.0,23260.25
1771761101.3061905,0.0,23260.25
1771761101.4070327,0.0,23260.25
1771761101.5085466,0.0,23260.25
1771761101.6093013,0.0,23260.25
1771761101.7105134,0.0,23260.25
1771761101.81134,78.0,23260.25
1771761101.912066,78.0,23260.25
1771761102.0131595,100.0,23260.25
1771761102.1143951,100.0,23260.25
1771761102.215424,100.0,23260.25
1771761102.3164694,100.0,23260.25
1771761102.4174838,100.0,23260.25
1771761102.518248,100.0,23260.25
1771761102.6191154,100.0,23260.25
1771761102.7199802,100.0,23260.25
1771761102.8208055,100.0,23260.25
1771761102.9216537,100.0,23260.25
1771761103.0224679,100.0,23260.25
1771761103.1232955,100.0,23260.25
1771761103.2240603,100.0,23260.25
1771761103.324786,100.0,23260.25
1771761103.4255254,100.0,23260.25
1771761103.526648,100.0,23260.25
1771761103.6279163,66.0,23260.25
1771761103.728734,66.0,23260.25
1771761103.82952,13.0,23260.25
1771761103.9302518,13.0,23260.25
1771761104.0310247,0.0,23260.25
1771761104.1953492,0.0,23260.25
1771761104.296549,0.0,23260.25
1771761104.397488,79.0,23260.25
1771761104.4983222,79.0,23260.25
1771761104.5992737,100.0,23260.25
1771761104.7001078,100.0,23260.25
1771761104.8008988,100.0,23260.25
1771761104.9017131,100.0,23260.25
1771761105.0025268,100.0,23260.25
1771761105.1033714,100.0,23260.25
1771761105.2042289,100.0,23260.25
1771761105.3050613,100.0,23260.25
1771761105.4058664,100.0,23260.25
1771761105.5067081,100.0,23260.25
1771761105.6075792,100.0,23260.25
1771761105.7084148,100.0,23260.25
1771761105.8092415,100.0,23260.25
1771761105.910049,100.0,23260.25
1771761106.011056,100.0,23260.25
1771761106.1122687,100.0,23260.25
1771761106.2134886,100.0,23260.25
1771761106.3147986,100.0,23260.25
1771761106.4167683,76.0,23260.25
1771761106.5177631,76.0,23260.25
1771761106.6186662,67.0,23260.25
1771761106.7195194,67.0,23260.25
1771761106.8203642,100.0,23260.25
1771761106.9215276,100.0,23260.25
1771761107.0223532,100.0,23260.25
1771761107.1232264,100.0,23260.25
1771761107.224094,100.0,23260.25
1771761107.3249745,100.0,23260.25
1771761107.4259973,100.0,23260.25
1771761107.5269175,100.0,23260.25
1771761107.6277633,100.0,23260.25
1771761107.7286942,100.0,23260.25
1771761107.8295374,31.0,23260.25
1771761107.930772,31.0,23260.25
1771761108.0321255,60.0,23260.25
1771761108.133455,60.0,23260.25
1771761108.2346728,100.0,23260.25
1771761108.3355496,100.0,23260.25
1771761108.436416,100.0,23260.25
1771761108.5372305,100.0,23260.25
1771761108.6384487,100.0,23260.25
1771761108.7393441,100.0,23260.25
1771761108.8402987,84.0,23260.25
1771761108.941126,84.0,23260.25
1771761109.0419989,13.0,23260.25
1771761109.1428554,13.0,23260.25
1771761109.2480414,25.0,23260.25
1771761109.34888,25.0,23260.25
1771761109.4498975,12.0,23260.25
1771761109.551106,12.0,23260.25
1771761109.6523879,85.0,23260.25
1771761109.7535903,85.0,23260.25
1771761109.854457,100.0,23260.25
1771761109.9718103,100.0,23260.25
1771761110.072885,48.0,23260.25
1771761110.1747684,93.0,23260.25
1771761110.2756374,93.0,23260.25
1771761110.3763995,100.0,23260.25
1771761110.4772627,100.0,23260.25
1771761110.5780306,100.0,23260.25
1771761110.678896,100.0,23260.25
1771761110.7796533,100.0,23260.25
1771761110.8805063,100.0,23260.25
1771761110.9812481,100.0,23260.25
1771761111.0820858,100.0,23260.25
1771761111.182862,100.0,23260.25
1771761111.2839816,100.0,23260.25
1771761111.3847506,100.0,23260.25
1771761111.4855764,100.0,23260.25
1771761111.58634,35.0,23260.25
1771761111.687176,35.0,23260.25
1771761111.7879388,100.0,23260.25
1771761111.8887854,100.0,23260.25
1771761111.989996,100.0,23260.25
1771761112.091235,100.0,23260.25
1771761112.192419,100.0,23260.25
1771761112.2940803,100.0,23260.25
1771761112.3949716,100.0,23260.25
1771761112.4958513,100.0,23260.25
1771761112.5967143,100.0,23260.25
1771761112.697604,100.0,23260.25
1771761112.798705,100.0,23260.25
1771761112.899595,100.0,23260.25
1771761113.0005078,100.0,23260.25
1771761113.101449,100.0,23260.25
1771761113.2023416,100.0,23260.25
1771761113.3038223,100.0,23260.25
1771761113.4046924,100.0,23260.25
1771761113.5055683,100.0,23260.25
1771761113.6064935,100.0,23260.25
1771761113.7073505,100.0,23260.25
1771761113.8081584,37.0,23260.25
1771761113.9094753,37.0,23260.25
1771761114.0107846,100.0,23260.25
1771761114.1119828,100.0,23260.25
1771761114.2131708,100.0,23260.25
1771761114.4851182,100.0,23260.25
1771761114.585832,100.0,23260.25
1771761114.6866124,100.0,23260.25
1771761114.7873049,100.0,23260.25
1771761114.888082,100.0,23260.25
1771761114.9897187,13.0,23260.25
1771761115.0908747,13.0,23260.25
1771761115.1920094,0.0,23260.25
1771761115.292866,0.0,23260.25
1771761115.393693,0.0,23260.25
1771761115.4944954,0.0,23260.25
1771761115.5953078,31.0,23260.25
1771761115.6961327,31.0,23260.25
1771761115.797005,46.0,23260.25
1771761115.8981698,46.0,23260.25
1771761115.9990077,100.0,23260.25
1771761116.0998628,100.0,23260.25
1771761116.2006855,100.0,23260.25
1771761116.301544,100.0,23260.25
1771761116.4025862,100.0,23260.25
1771761116.503451,100.0,23260.25
1771761116.6042569,100.0,23260.25
1771761116.705135,100.0,23260.25
1771761116.806131,100.0,23260.25
1771761116.9069502,100.0,23260.25
1771761117.007766,100.0,23260.25
1771761117.109008,100.0,23260.25
1771761117.2103527,100.0,23260.25
1771761117.3115394,100.0,23260.25
1771761117.412632,100.0,23260.25
1771761117.5134425,100.0,23260.25
1771761117.6142478,100.0,23260.25
1771761117.7150843,100.0,23260.25
1771761117.8159,36.0,23260.25
1771761117.9169207,36.0,23260.25
1771761118.0177941,25.0,23260.25
1771761118.118584,25.0,23260.25
1771761118.219338,12.0,23260.25
1771761118.3201923,12.0,23260.25
1771761118.421043,12.0,23260.25
1771761118.521923,12.0,23260.25
1771761118.6228244,66.0,23260.25
1771761118.7236853,66.0,23260.25
1771761118.8246708,100.0,23260.25
1771761118.9256322,100.0,23260.25
1771761119.026409,30.0,23260.25
1771761119.1272037,30.0,23260.25
1771761119.2284007,67.0,23260.25
1771761119.3296425,67.0,23260.25
1771761119.4307814,40.0,23260.25
1771761119.5487247,40.0,23260.25
1771761119.6500077,100.0,23260.25
1771761119.7511864,100.0,23260.25
1771761119.852103,100.0,23260.25
1771761119.9530845,100.0,23260.25
1771761120.053958,100.0,23260.25
1771761120.154758,100.0,23260.25
1771761120.2555628,100.0,23260.25
1771761120.3563323,100.0,23260.25
1771761120.457241,100.0,23260.25
1771761120.5581057,100.0,23260.25
1771761120.658968,100.0,23260.25
1771761120.759823,100.0,23260.25
1771761120.8606896,7.0,23260.25
1771761120.961837,7.0,23260.25
1771761121.062684,0.0,23260.25
1771761121.1635077,0.0,23260.25
1771761121.264542,0.0,23260.25
1771761121.3654351,0.0,23260.25
1771761121.4662654,0.0,23260.25
1771761121.5672677,0.0,23260.25
1771761121.6680226,0.0,23260.25
1771761121.8560715,0.0,23260.25
1771761121.9567838,0.0,23260.25
1771761122.0575557,0.0,23260.25
1771761122.1582825,0.0,23260.25
1771761122.2589927,0.0,23260.25
1771761122.3597345,0.0,23260.25
1771761122.4605725,0.0,23260.25
1771761122.5612636,0.0,23260.25
1771761122.6619763,0.0,23260.25
1771761122.762592,0.0,23260.25
1771761123.0076053,0.0,23260.25
1771761123.10846,0.0,23260.25
1771761123.2091835,0.0,23260.25
1771761123.3098748,0.0,23260.25
1771761123.4106286,0.0,23260.25
1771761123.5114758,0.0,23260.25
1771761123.6122894,0.0,23260.25
1771761123.7129958,0.0,23260.25
1771761123.81377,0.0,23260.25
1771761123.9144685,0.0,23260.25
1771761124.1594348,0.0,23260.25
1771761124.2601974,0.0,23260.25
1771761124.3608973,0.0,23260.25
1771761124.461689,0.0,23260.25
1771761124.6025212,0.0,23260.25
1771761124.7032278,0.0,23260.25
1771761124.8039746,0.0,23260.25
1771761124.9046922,0.0,23260.25
1771761125.005483,0.0,23260.25
1771761125.106176,0.0,23260.25
1771761125.2561579,0.0,23260.25
1771761125.356881,0.0,23260.25
1771761125.4576473,0.0,23260.25
1771761125.5584953,0.0,23260.25
1771761125.6599956,30.0,23260.25
1771761125.7608438,30.0,23260.25
1771761125.8620124,100.0,23260.25
1771761125.9629457,100.0,23260.25
1771761126.063974,100.0,23260.25
1771761126.1648092,100.0,23260.25
1771761126.2656612,100.0,23260.25
1771761126.3668911,100.0,23260.25
1771761126.4679909,100.0,23260.25
1771761126.5717237,100.0,23260.25
1771761126.6726973,100.0,23260.25
1771761126.7735178,100.0,23260.25
1771761126.8743637,100.0,23260.25
1771761126.9751828,100.0,23260.25
1771761127.0761044,100.0,23260.25
1771761127.1768892,100.0,23260.25
1771761127.27775,100.0,23260.25
1771761127.3785388,100.0,23260.25
1771761127.480049,100.0,23260.25
1771761127.580837,35.0,23260.25
1771761127.681708,35.0,23260.25
1771761127.7825208,58.0,23260.25
1771761127.8834598,58.0,23260.25
1771761127.9842093,100.0,23260.25
1771761128.085356,100.0,23260.25
1771761128.1864505,100.0,23260.25
1771761128.2878082,100.0,23260.25
1771761128.3890548,100.0,23260.25
1771761128.4902024,100.0,23260.25
1771761128.5910764,100.0,23260.25
1771761128.6919653,100.0,23260.25
1771761128.7928243,100.0,23260.25
1771761128.8937147,100.0,23260.25
1771761128.9945786,15.0,23260.25
1771761129.0954585,15.0,23260.25
1771761129.1963236,13.0,23260.25
1771761129.297202,13.0,23260.25
1771761129.3980696,0.0,23260.25
1771761129.4989407,0.0,23260.25
1771761129.5997994,0.0,23260.25
1771761129.7006373,0.0,23260.25
1771761129.801496,0.0,23260.25
1771761129.902398,0.0,23260.25
1771761130.0033956,0.0,23260.25
1771761130.2760336,0.0,23260.25
1771761130.3767934,0.0,23260.25
1771761130.4775403,0.0,23260.25
1771761130.5783958,0.0,23260.25
1771761130.679098,0.0,23260.25
1771761130.7798815,0.0,23260.25
1771761130.880804,0.0,23260.25
1771761130.9815311,0.0,23260.25
1771761131.0823052,0.0,23260.25
1771761131.1830842,0.0,23260.25
1771761131.4038022,0.0,23260.25
1771761131.5045726,0.0,23260.25
1771761131.6053443,0.0,23260.25
1771761131.7059393,0.0,23260.25
1771761131.806701,0.0,23260.25
1771761131.9073007,0.0,23260.25
1771761132.0080247,0.0,23260.25
1771761132.1088095,0.0,23260.25
1771761132.209563,0.0,23260.25
1771761132.3101816,0.0,23260.25
1771761132.5310118,0.0,23260.25
1771761132.631969,0.0,23260.25
1771761132.732565,0.0,23260.25
1771761132.8331985,0.0,23260.25
1771761132.9338074,0.0,23260.25
1771761133.0346556,0.0,23260.25
1771761133.1352842,0.0,23260.25
1771761133.2359881,0.0,23260.25
1771761133.3366203,0.0,23260.25
1771761133.4374473,0.0,23260.25
1771761133.5860894,0.0,23260.25
1771761133.6867998,0.0,23260.25
1771761133.7875283,0.0,23260.25
1771761133.8887756,0.0,23260.25
1771761133.991084,68.0,23260.25
1771761134.0919943,68.0,23260.25
1771761134.1928573,100.0,23260.25
1771761134.293729,100.0,23260.25
1771761134.394569,100.0,23260.25
1771761134.4954476,100.0,23260.25
1771761134.596316,100.0,23260.25
1771761134.7096727,100.0,23260.25
1771761134.8105273,100.0,23260.25
1771761134.9115,100.0,23260.25
1771761135.0123491,100.0,23260.25
1771761135.11315,100.0,23260.25
1771761135.2139735,100.0,23260.25
1771761135.3148267,100.0,23260.25
1771761135.4156826,100.0,23260.25
1771761135.5165422,100.0,23260.25
1771761135.6174002,100.0,23260.25
1771761135.7182531,100.0,23260.25
1771761135.8195193,97.0,23260.25
1771761135.9203827,97.0,23260.25
1771761136.021235,13.0,23260.25
1771761136.1221006,13.0,23260.25
1771761136.2229764,24.0,23260.25
1771761136.3238463,24.0,23260.25
1771761136.4251277,100.0,23260.25
1771761136.5264547,100.0,23260.25
1771761136.6277165,100.0,23260.25
1771761136.7285967,100.0,23260.25
1771761136.8294687,100.0,23260.25
1771761136.9303348,100.0,23260.25
1771761137.0312471,100.0,23260.25
1771761137.132136,100.0,23260.25
1771761137.2329948,100.0,23260.25
1771761137.3338616,100.0,23260.25
1771761137.4348238,100.0,23260.25
1771761137.5357049,100.0,23260.25
1771761137.636558,100.0,23260.25
1771761137.737422,100.0,23260.25
1771761137.8383002,100.0,23260.25
1771761137.939173,100.0,23260.25
1771761138.0400078,62.0,23260.25
1771761138.1408188,62.0,23260.25
1771761138.2416499,25.0,23260.25
1771761138.3424919,25.0,23260.25
1771761138.4432344,0.0,23260.25
1771761138.5443695,0.0,23260.25
1771761138.6455274,0.0,23260.25
1771761138.7465591,0.0,23260.25
1771761138.8476021,0.0,23260.25
1771761138.9557238,0.0,23260.25
1771761139.0565712,0.0,23260.25
1771761139.1573358,0.0,23260.25
1771761139.2580736,0.0,23260.25
1771761139.3588266,0.0,23260.25
1771761139.4595928,39.0,23260.25
1771761139.5606434,39.0,23260.25
1771761139.6613564,50.0,23260.25
1771761139.7621858,50.0,23260.25
1771761139.8636255,100.0,23260.25
1771761139.9684558,100.0,23260.25
1771761140.069235,100.0,23260.25
1771761140.1699793,100.0,23260.25
1771761140.2710338,100.0,23260.25
1771761140.371694,100.0,23260.25
1771761140.472453,100.0,23260.25
1771761140.5731144,100.0,23260.25
1771761140.673884,100.0,23260.25
1771761140.7748382,100.0,23260.25
1771761140.875667,100.0,23260.25
1771761140.9764137,100.0,23260.25
1771761141.077245,100.0,23260.25
1771761141.1780279,33.0,23260.25
1771761141.27888,33.0,23260.25
1771761141.3796785,12.0,23260.25
1771761141.4805696,12.0,23260.25
1771761141.581288,91.0,23260.25
1771761141.6821146,91.0,23260.25
1771761141.783043,100.0,23260.25
1771761141.8842869,100.0,23260.25
1771761141.985839,100.0,23260.25
1771761142.0870733,100.0,23260.25
1771761142.1879473,100.0,23260.25
1771761142.2889636,100.0,23260.25
1771761142.3898325,100.0,23260.25
1771761142.4907107,100.0,23260.25
1771761142.5914674,100.0,23260.25
1771761142.6922252,100.0,23260.25
1771761142.7931452,100.0,23260.25
1771761142.8939052,100.0,23260.25
1771761142.9947858,100.0,23260.25
1771761143.0955698,100.0,23260.25
1771761143.1964133,100.0,23260.25
1771761143.2972744,100.0,23260.25
1771761143.3981552,49.0,23260.25
1771761143.498954,49.0,23260.25
1771761143.599828,100.0,23260.25
1771761143.7006779,100.0,23260.25
1771761143.8015306,100.0,23260.25
1771761143.9023623,100.0,23260.25
1771761144.003501,100.0,23260.25
1771761144.1049902,100.0,23260.25
1771761144.2061424,100.0,23260.25
1771761144.306922,100.0,23260.25
1771761144.4080827,100.0,23260.25
1771761144.5089867,100.0,23260.25
1771761144.6100414,100.0,23260.25
1771761144.7109048,100.0,23260.25
1771761144.8119285,33.0,23260.25
1771761144.9127913,33.0,23260.25
1771761145.013634,0.0,23260.25
1771761145.1144745,0.0,23260.25
1771761145.2153394,39.0,23260.25
1771761145.3400204,39.0,23260.25
1771761145.4408708,0.0,23260.25
1771761145.541682,0.0,23260.25
1771761145.6429174,24.0,23260.25
1771761145.7441308,24.0,23260.25
1771761145.8453493,12.0,23260.25
1771761145.9465733,12.0,23260.25
1771761146.0478144,0.0,23260.25
1771761146.1486828,0.0,23260.25
1771761146.2499955,85.0,23260.25
1771761146.3508449,85.0,23260.25
1771761146.4516995,100.0,23260.25
1771761146.5525296,100.0,23260.25
1771761146.653358,100.0,23260.25
1771761146.7542026,100.0,23260.25
1771761146.8550653,100.0,23260.25
1771761146.9560738,100.0,23260.25
1771761147.0569246,100.0,23260.25
1771761147.1577482,100.0,23260.25
1771761147.2584965,100.0,23260.25
1771761147.359546,100.0,23260.25
1771761147.4603686,100.0,23260.25
1771761147.5612173,100.0,23260.25
1771761147.6624277,100.0,23260.25
1771761147.7673085,100.0,23260.25
1771761147.8681958,100.0,23260.25
1771761147.9890025,77.0,23260.25
1771761148.089877,77.0,23260.25
1771761148.190734,70.0,23260.25
1771761148.2915835,70.0,23260.25
1771761148.3924043,100.0,23260.25
1771761148.4932687,100.0,23260.25
1771761148.5941033,66.0,23260.25
1771761148.6949613,66.0,23260.25
1771761148.7958243,0.0,23260.25
1771761148.8966842,0.0,23260.25
1771761148.997539,0.0,23260.25
1771761149.0984025,0.0,23260.25
1771761149.199937,35.0,23260.25
1771761149.3008091,35.0,23260.25
1771761149.4021158,100.0,23260.25
1771761149.5033886,100.0,23260.25
1771761149.6046655,100.0,23260.25
1771761149.7058706,100.0,23260.25
1771761149.8071601,100.0,23260.25
1771761149.9189844,100.0,23260.25
1771761150.0198703,100.0,23260.25
1771761150.1207383,100.0,23260.25
1771761150.2219925,100.0,23260.25
1771761150.3233485,100.0,23260.25
1771761150.424579,100.0,23260.25
1771761150.5258646,100.0,23260.25
1771761150.6271393,100.0,23260.25
1771761150.728047,100.0,23260.25
1771761150.82893,100.0,23260.25
1771761150.9298043,100.0,23260.25
1771761151.0306437,84.0,23260.25
1771761151.1314988,84.0,23260.25
1771761151.2323537,12.0,23260.25
1771761151.3332236,12.0,23260.25
1771761151.4340944,99.0,23260.25
1771761151.5349603,99.0,23260.25
1771761151.635815,100.0,23260.25
1771761151.736671,100.0,23260.25
1771761151.8375263,100.0,23260.25
1771761151.938481,100.0,23260.25
1771761152.0393605,100.0,23260.25
1771761152.1402092,100.0,23260.25
1771761152.2413983,100.0,23260.25
1771761152.3429637,100.0,23260.25
1771761152.4441812,100.0,23260.25
1771761152.545405,100.0,23260.25
1771761152.6462688,100.0,23260.25
1771761152.747157,100.0,23260.25
1771761152.8481877,100.0,23260.25
1771761152.9490833,100.0,23260.25
1771761153.050017,100.0,23260.25
1771761153.1508844,100.0,23260.25
1771761153.251867,100.0,23260.25
1771761153.3529027,100.0,23260.25
1771761153.4537704,100.0,23260.25
1771761153.5550091,100.0,23260.25
1771761153.6563182,100.0,23260.25
1771761153.757379,100.0,23260.25
1771761153.8583248,100.0,23260.25
1771761153.959188,100.0,23260.25
1771761154.0600588,34.0,23260.25
1771761154.1612604,34.0,23260.25
1771761154.2625108,0.0,23260.25
1771761154.3653524,0.0,23260.25
1771761154.46619,0.0,23260.25
1771761154.5669086,0.0,23260.25
1771761154.6675982,0.0,23260.25
1771761154.7682762,0.0,23260.25
1771761154.869141,0.0,23260.25
1771761154.9700284,0.0,23260.25
1771761155.2516685,0.0,23260.25
1771761155.3525767,0.0,23260.25
1771761155.4532964,0.0,23260.25
1771761155.554046,0.0,23260.25
1771761155.6548843,0.0,23260.25
1771761155.7555864,0.0,23260.25
1771761155.856424,0.0,23260.25
1771761155.9571617,0.0,23260.25
1771761156.0580096,0.0,23260.25
1771761156.1591656,0.0,23260.25
1771761156.2600164,0.0,23260.25
1771761156.3612337,0.0,23260.25
1771761156.533855,0.0,23260.25
1771761156.6347075,0.0,23260.25
1771761156.7354374,0.0,23260.25
1771761156.8363297,0.0,23260.25
1771761156.9370804,0.0,23260.25
1771761157.0379262,0.0,23260.25
1771761157.1386657,0.0,23260.25
1771761157.2395306,0.0,23260.25
1771761157.3402674,0.0,23260.25
1771761157.4411147,0.0,23260.25
1771761157.5418448,0.0,23260.25
1771761157.6426604,0.0,23260.25
1771761157.8430042,0.0,23260.25
1771761157.9438772,0.0,23260.25
1771761158.0445895,0.0,23260.25
1771761158.1452894,0.0,23260.25
1771761158.24614,0.0,23260.25
1771761158.3468575,0.0,23260.25
1771761158.4476285,0.0,23260.25
1771761158.548367,0.0,23260.25
1771761158.6490982,0.0,23260.25
1771761158.7497873,0.0,23260.25
1771761158.850633,0.0,23260.25
1771761158.9513464,0.0,23260.25
1771761159.107923,0.0,23260.25
1771761159.208644,0.0,23260.25
1771761159.309375,0.0,23260.25
1771761159.4101927,0.0,23260.25
1771761159.5113037,0.0,23260.25
1771761159.6121502,84.0,23260.25
1771761159.7131338,84.0,23260.25
1771761159.813963,100.0,23260.25
1771761159.9148092,100.0,23260.25
