ts,gpu_util,gpu_mem_used
1771738266.2377617,100.0,23260.25
1771738266.3385282,100.0,23260.25
1771738266.4392982,100.0,23260.25
1771738266.5400548,100.0,23260.25
1771738266.6408048,100.0,23260.25
1771738266.741588,100.0,23260.25
1771738266.8424523,100.0,23260.25
1771738266.9432313,100.0,23260.25
1771738267.043993,100.0,23260.25
1771738267.144793,100.0,23260.25
1771738267.245719,100.0,23260.25
1771738267.3465848,100.0,23260.25
1771738267.4474516,100.0,23260.25
1771738267.548685,100.0,23260.25
1771738267.6499894,100.0,23260.25
1771738267.751501,100.0,23260.25
1771738267.852754,100.0,23260.25
1771738267.9542174,31.0,23260.25
1771738268.0550137,31.0,23260.25
1771738268.1559167,54.0,23260.25
1771738268.2568154,54.0,23260.25
1771738268.3576925,100.0,23260.25
1771738268.4586022,100.0,23260.25
1771738268.559469,100.0,23260.25
1771738268.660553,100.0,23260.25
1771738268.761323,100.0,23260.25
1771738268.8621657,100.0,23260.25
1771738268.9630215,100.0,23260.25
1771738269.06389,100.0,23260.25
1771738269.164749,100.0,23260.25
1771738269.2656193,100.0,23260.25
1771738269.3665009,100.0,23260.25
1771738269.4676228,100.0,23260.25
1771738269.5688875,71.0,23260.25
1771738269.6727786,17.0,23260.25
1771738269.7739737,17.0,23260.25
1771738269.8750799,100.0,23260.25
1771738269.9759283,100.0,23260.25
1771738270.076612,100.0,23260.25
1771738270.1774757,100.0,23260.25
1771738270.2782943,100.0,23260.25
1771738270.379188,100.0,23260.25
1771738270.4800224,100.0,23260.25
1771738270.5811107,100.0,23260.25
1771738270.6819196,100.0,23260.25
1771738270.7827644,100.0,23260.25
1771738270.8835924,44.0,23260.25
1771738270.9845731,44.0,23260.25
1771738271.085414,91.0,23260.25
1771738271.1862855,91.0,23260.25
1771738271.2874234,100.0,23260.25
1771738271.3888054,100.0,23260.25
1771738271.4901934,100.0,23260.25
1771738271.5913355,100.0,23260.25
1771738271.692213,100.0,23260.25
1771738271.7935638,100.0,23260.25
1771738271.8944979,100.0,23260.25
1771738271.9954152,100.0,23260.25
1771738272.0963001,100.0,23260.25
1771738272.1971972,100.0,23260.25
1771738272.29836,100.0,23260.25
1771738272.3992488,100.0,23260.25
1771738272.5001452,78.0,23260.25
1771738272.6010318,78.0,23260.25
1771738272.7018857,64.0,23260.25
1771738272.802773,64.0,23260.25
1771738272.9038801,100.0,23260.25
1771738273.0047662,100.0,23260.25
1771738273.1056345,100.0,23260.25
1771738273.206928,100.0,23260.25
1771738273.3081982,97.0,23260.25
1771738273.40936,97.0,23260.25
1771738273.5105708,12.0,23260.25
1771738273.6112993,12.0,23260.25
1771738273.7121072,12.0,23260.25
1771738273.8130393,12.0,23260.25
1771738273.9138796,0.0,23260.25
1771738274.0147338,0.0,23260.25
1771738274.1155941,0.0,23260.25
1771738274.2164707,0.0,23260.25
1771738274.3173447,28.0,23260.25
1771738274.418184,28.0,23260.25
1771738274.5190334,0.0,23260.25
1771738274.6197948,0.0,23260.25
1771738274.7205994,0.0,23260.25
1771738274.8214622,0.0,23260.25
1771738274.9224308,0.0,23260.25
1771738275.0237305,0.0,23260.25
1771738275.1245403,0.0,23260.25
1771738275.2254155,0.0,23260.25
1771738275.326265,0.0,23260.25
1771738275.561913,0.0,23260.25
1771738275.662743,0.0,23260.25
1771738275.7635734,0.0,23260.25
1771738275.8642752,0.0,23260.25
1771738275.9651444,0.0,23260.25
1771738276.065872,0.0,23260.25
1771738276.1671088,0.0,23260.25
1771738276.2682824,0.0,23260.25
1771738276.3690841,0.0,23260.25
1771738276.4698966,0.0,23260.25
1771738276.570616,0.0,23260.25
1771738276.6714654,0.0,23260.25
1771738276.8397074,0.0,23260.25
1771738276.940563,0.0,23260.25
1771738277.0412874,0.0,23260.25
1771738277.1421323,0.0,23260.25
1771738277.2429948,0.0,23260.25
1771738277.3439047,0.0,23260.25
1771738277.4446402,0.0,23260.25
1771738277.5454957,0.0,23260.25
1771738277.646108,0.0,23260.25
1771738277.7468536,0.0,23260.25
1771738277.8474553,0.0,23260.25
1771738278.100477,0.0,23260.25
1771738278.201349,0.0,23260.25
1771738278.3022895,0.0,23260.25
1771738278.4030125,0.0,23260.25
1771738278.50387,0.0,23260.25
1771738278.604595,0.0,23260.25
1771738278.7054436,0.0,23260.25
1771738278.8061852,0.0,23260.25
1771738278.9070022,0.0,23260.25
1771738279.0077734,0.0,23260.25
1771738279.1086838,0.0,23260.25
1771738279.311954,0.0,23260.25
1771738279.41269,0.0,23260.25
1771738279.5135243,0.0,23260.25
1771738279.6146283,0.0,23260.25
1771738279.7161388,26.0,23260.25
1771738279.816906,26.0,23260.25
1771738279.917734,100.0,23260.25
1771738280.01864,100.0,23260.25
1771738280.1194708,100.0,23260.25
1771738280.2203305,100.0,23260.25
1771738280.3212037,100.0,23260.25
1771738280.4220526,100.0,23260.25
1771738280.5229197,100.0,23260.25
1771738280.6238782,100.0,23260.25
1771738280.7250862,100.0,23260.25
1771738280.826332,100.0,23260.25
1771738280.9274948,100.0,23260.25
1771738281.02839,100.0,23260.25
1771738281.1296432,100.0,23260.25
1771738281.2304986,100.0,23260.25
1771738281.3313968,100.0,23260.25
1771738281.432259,100.0,23260.25
1771738281.53382,100.0,23260.25
1771738281.6347013,100.0,23260.25
1771738281.73596,35.0,23260.25
1771738281.8368273,35.0,23260.25
1771738281.937661,0.0,23260.25
1771738282.038532,0.0,23260.25
1771738282.1394348,0.0,23260.25
1771738282.240295,0.0,23260.25
1771738282.347842,27.0,23260.25
1771738282.4486897,27.0,23260.25
1771738282.5495338,0.0,23260.25
1771738282.650363,0.0,23260.25
1771738282.7512064,0.0,23260.25
1771738282.8523324,0.0,23260.25
1771738282.953077,44.0,23260.25
1771738283.0539134,44.0,23260.25
1771738283.1546676,100.0,23260.25
1771738283.2554495,100.0,23260.25
1771738283.3561983,100.0,23260.25
1771738283.4571893,100.0,23260.25
1771738283.5579164,100.0,23260.25
1771738283.658659,100.0,23260.25
1771738283.7594008,100.0,23260.25
1771738283.9908912,100.0,23260.25
1771738284.0916462,100.0,23260.25
1771738284.19238,100.0,23260.25
1771738284.2931137,100.0,23260.25
1771738284.3938453,100.0,23260.25
1771738284.494666,100.0,23260.25
1771738284.5954473,100.0,23260.25
1771738284.6969533,75.0,23260.25
1771738284.7977939,75.0,23260.25
1771738284.8986738,59.0,23260.25
1771738284.9994087,59.0,23260.25
1771738285.1002197,100.0,23260.25
1771738285.2009697,100.0,23260.25
1771738285.3017235,100.0,23260.25
1771738285.4030366,100.0,23260.25
1771738285.504293,100.0,23260.25
1771738285.6054127,100.0,23260.25
1771738285.7066967,100.0,23260.25
1771738285.8075037,100.0,23260.25
1771738285.908236,100.0,23260.25
1771738286.0090935,100.0,23260.25
1771738286.110005,14.0,23260.25
1771738286.2108493,14.0,23260.25
1771738286.3116808,64.0,23260.25
1771738286.4125712,64.0,23260.25
1771738286.5137415,100.0,23260.25
1771738286.6145124,100.0,23260.25
1771738286.7154064,100.0,23260.25
1771738286.8162754,100.0,23260.25
1771738286.9171548,100.0,23260.25
1771738287.0180483,100.0,23260.25
1771738287.1188948,100.0,23260.25
1771738287.2197485,100.0,23260.25
1771738287.320615,100.0,23260.25
1771738287.4216113,100.0,23260.25
1771738287.522824,100.0,23260.25
1771738287.624046,100.0,23260.25
1771738287.7252831,100.0,23260.25
1771738287.826159,100.0,23260.25
1771738287.9270208,100.0,23260.25
1771738288.0279117,100.0,23260.25
1771738288.1287885,100.0,23260.25
1771738288.2296526,100.0,23260.25
1771738288.3305044,100.0,23260.25
1771738288.4315107,100.0,23260.25
1771738288.5323586,100.0,23260.25
1771738288.63309,100.0,23260.25
1771738288.7339125,77.0,23260.25
1771738288.8346639,77.0,23260.25
1771738288.9354107,0.0,23260.25
1771738289.051406,0.0,23260.25
1771738289.1581972,35.0,23260.25
1771738289.2590427,35.0,23260.25
1771738289.359924,12.0,23260.25
1771738289.4608567,12.0,23260.25
1771738289.5621908,21.0,23260.25
1771738289.6661575,16.0,23260.25
1771738289.76692,16.0,23260.25
1771738289.8678546,74.0,23260.25
1771738289.9685993,74.0,23260.25
1771738290.0692532,100.0,23260.25
1771738290.1700613,100.0,23260.25
1771738290.2708223,10.0,23260.25
1771738290.371672,10.0,23260.25
1771738290.4730735,0.0,23260.25
1771738290.5739107,0.0,23260.25
1771738290.6747556,27.0,23260.25
1771738290.775513,27.0,23260.25
1771738290.8761816,0.0,23260.25
1771738290.977015,0.0,23260.25
1771738291.0777793,0.0,23260.25
1771738291.1786222,0.0,23260.25
1771738291.2794135,11.0,23260.25
1771738291.380377,11.0,23260.25
1771738291.4839478,17.0,23260.25
1771738291.5849435,17.0,23260.25
1771738291.6860874,0.0,23260.25
1771738291.7871356,0.0,23260.25
1771738291.8878932,79.0,23260.25
1771738291.988608,79.0,23260.25
1771738292.0893536,100.0,23260.25
1771738292.1900997,100.0,23260.25
1771738292.290945,100.0,23260.25
1771738292.3917913,100.0,23260.25
1771738292.4926553,100.0,23260.25
1771738292.593518,100.0,23260.25
1771738292.694371,100.0,23260.25
1771738292.7952409,100.0,23260.25
1771738292.8961005,100.0,23260.25
1771738292.9969625,100.0,23260.25
1771738293.09783,100.0,23260.25
1771738293.1986911,100.0,23260.25
1771738293.2996144,100.0,23260.25
1771738293.4008524,100.0,23260.25
1771738293.5020373,100.0,23260.25
1771738293.6031826,100.0,23260.25
1771738293.7042458,64.0,23260.25
1771738293.8052716,64.0,23260.25
1771738293.906033,0.0,23260.25
1771738294.0068743,0.0,23260.25
1771738294.1168675,2.0,23260.25
1771738294.2176077,2.0,23260.25
1771738294.3184867,100.0,23260.25
1771738294.4194586,100.0,23260.25
1771738294.520683,100.0,23260.25
1771738294.6218786,100.0,23260.25
1771738294.723326,100.0,23260.25
1771738294.824561,100.0,23260.25
1771738294.925448,100.0,23260.25
1771738295.0263145,100.0,23260.25
1771738295.1271846,100.0,23260.25
1771738295.228031,100.0,23260.25
1771738295.3288906,100.0,23260.25
1771738295.4297507,100.0,23260.25
1771738295.5306177,100.0,23260.25
1771738295.631374,100.0,23260.25
1771738295.7321274,100.0,23260.25
1771738295.8329585,100.0,23260.25
1771738295.9338078,100.0,23260.25
1771738296.034889,100.0,23260.25
1771738296.1356528,45.0,23260.25
1771738296.2365196,45.0,23260.25
1771738296.3373568,27.0,23260.25
1771738296.4381852,27.0,23260.25
1771738296.5394602,100.0,23260.25
1771738296.6407478,100.0,23260.25
1771738296.7419229,100.0,23260.25
1771738296.8430626,100.0,23260.25
1771738296.9440272,66.0,23260.25
1771738297.0448384,66.0,23260.25
1771738297.1456866,19.0,23260.25
1771738297.2465897,19.0,23260.25
1771738297.347479,48.0,23260.25
1771738297.4483576,48.0,23260.25
1771738297.5493565,100.0,23260.25
1771738297.6501212,100.0,23260.25
1771738297.7573333,30.0,23260.25
1771738297.858231,30.0,23260.25
1771738297.9744527,0.0,23260.25
1771738298.0752575,0.0,23260.25
1771738298.1762059,0.0,23260.25
1771738298.2769494,27.0,23260.25
1771738298.3778841,27.0,23260.25
1771738298.4790075,75.0,23260.25
1771738298.580562,75.0,23260.25
1771738298.6817582,100.0,23260.25
1771738298.7827013,100.0,23260.25
1771738298.883563,100.0,23260.25
1771738298.9844244,100.0,23260.25
1771738299.08528,55.0,23260.25
1771738299.2926288,91.0,23260.25
1771738299.3934934,91.0,23260.25
1771738299.4949303,100.0,23260.25
1771738299.5958214,100.0,23260.25
1771738299.6966822,100.0,23260.25
1771738299.7976868,100.0,23260.25
1771738299.8988872,100.0,23260.25
1771738300.0002067,100.0,23260.25
1771738300.1013339,100.0,23260.25
1771738300.2021496,100.0,23260.25
1771738300.303423,100.0,23260.25
1771738300.4042568,100.0,23260.25
1771738300.5052743,100.0,23260.25
1771738300.6061592,100.0,23260.25
1771738300.7070398,100.0,23260.25
1771738300.8083668,100.0,23260.25
1771738300.909193,100.0,23260.25
1771738301.010082,100.0,23260.25
1771738301.1109407,22.0,23260.25
1771738301.211824,22.0,23260.25
1771738301.3126962,61.0,23260.25
1771738301.4340963,61.0,23260.25
1771738301.5350535,36.0,23260.25
1771738301.6358767,36.0,23260.25
1771738301.7367356,100.0,23260.25
1771738301.8380544,100.0,23260.25
1771738301.9393978,100.0,23260.25
1771738302.0405693,100.0,23260.25
1771738302.1414807,100.0,23260.25
1771738302.2423673,100.0,23260.25
1771738302.3432355,100.0,23260.25
1771738302.4444613,100.0,23260.25
1771738302.5453198,100.0,23260.25
1771738302.6461008,100.0,23260.25
1771738302.7469344,100.0,23260.25
1771738302.8478293,100.0,23260.25
1771738302.9490967,100.0,23260.25
1771738303.0499833,100.0,23260.25
1771738303.151102,100.0,23260.25
1771738303.2520123,100.0,23260.25
1771738303.352901,100.0,23260.25
1771738303.4538834,100.0,23260.25
1771738303.5547488,100.0,23260.25
1771738303.6555214,100.0,23260.25
1771738303.756553,100.0,23260.25
1771738303.8616462,100.0,23260.25
1771738303.9625125,100.0,23260.25
1771738304.0632915,100.0,23260.25
1771738304.164784,100.0,23260.25
1771738304.265561,100.0,23260.25
1771738304.3671174,100.0,23260.25
1771738304.4678984,100.0,23260.25
1771738304.5687473,100.0,23260.25
1771738304.6695104,1.0,23260.25
1771738304.770786,1.0,23260.25
1771738304.8720865,0.0,23260.25
1771738304.9728324,0.0,23260.25
1771738305.0734465,0.0,23260.25
1771738305.1741905,0.0,23260.25
1771738305.3119936,0.0,23260.25
1771738305.4127421,0.0,23260.25
1771738305.5134947,0.0,23260.25
1771738305.6141183,0.0,23260.25
1771738305.7148523,0.0,23260.25
1771738305.8156166,0.0,23260.25
1771738305.9163625,0.0,23260.25
1771738306.033008,0.0,23260.25
1771738306.1337214,0.0,23260.25
1771738306.2344759,0.0,23260.25
1771738306.3353052,0.0,23260.25
1771738306.4361415,0.0,23260.25
1771738306.5369911,0.0,23260.25
1771738306.6376266,0.0,23260.25
1771738306.7521544,0.0,23260.25
1771738306.8528872,0.0,23260.25
1771738306.9536114,0.0,23260.25
1771738307.0543904,0.0,23260.25
1771738307.1552253,0.0,23260.25
1771738307.255954,0.0,23260.25
1771738307.3567734,0.0,23260.25
1771738307.4769742,0.0,23260.25
1771738307.577691,0.0,23260.25
1771738307.678436,0.0,23260.25
1771738307.7796967,0.0,23260.25
1771738307.880864,46.0,23260.25
1771738307.9817507,46.0,23260.25
1771738308.0826206,100.0,23260.25
1771738308.1840405,100.0,23260.25
1771738308.2849522,100.0,23260.25
1771738308.385864,100.0,23260.25
1771738308.4867582,49.0,23260.25
1771738308.5876465,49.0,23260.25
1771738308.6885304,100.0,23260.25
1771738308.7893965,100.0,23260.25
1771738308.890264,66.0,23260.25
1771738308.9911294,66.0,23260.25
1771738309.0920358,12.0,23260.25
1771738309.192919,12.0,23260.25
1771738309.2937884,90.0,23260.25
1771738309.4025812,90.0,23260.25
1771738309.5034506,100.0,23260.25
1771738309.6043088,100.0,23260.25
1771738309.705167,59.0,23260.25
1771738309.806049,59.0,23260.25
1771738309.9070482,88.0,23260.25
1771738310.0079584,88.0,23260.25
1771738310.1088302,100.0,23260.25
1771738310.2097068,100.0,23260.25
1771738310.3105752,100.0,23260.25
1771738310.411456,100.0,23260.25
1771738310.5123343,100.0,23260.25
1771738310.6130915,100.0,23260.25
1771738310.7139452,100.0,23260.25
1771738310.815162,100.0,23260.25
1771738310.9165227,100.0,23260.25
1771738311.0177877,100.0,23260.25
1771738311.1188679,100.0,23260.25
1771738311.219916,100.0,23260.25
1771738311.3208058,100.0,23260.25
1771738311.4216802,100.0,23260.25
1771738311.5225363,100.0,23260.25
1771738311.6233065,100.0,23260.25
1771738311.7241426,100.0,23260.25
1771738311.8250134,100.0,23260.25
1771738311.925907,17.0,23260.25
1771738312.026768,17.0,23260.25
1771738312.127601,23.0,23260.25
1771738312.2284958,23.0,23260.25
1771738312.3293006,25.0,23260.25
1771738312.4301784,25.0,23260.25
1771738312.5310578,45.0,23260.25
1771738312.631837,45.0,23260.25
1771738312.732695,100.0,23260.25
1771738312.8338506,100.0,23260.25
1771738312.935269,100.0,23260.25
1771738313.0365407,100.0,23260.25
1771738313.1377854,100.0,23260.25
1771738313.2386835,100.0,23260.25
1771738313.3395786,100.0,23260.25
1771738313.440463,100.0,23260.25
1771738313.5413105,100.0,23260.25
1771738313.6421697,100.0,23260.25
1771738313.7430356,100.0,23260.25
1771738313.8439436,100.0,23260.25
1771738313.9448304,47.0,23260.25
1771738314.0457203,47.0,23260.25
1771738314.1466107,100.0,23260.25
1771738314.2476945,100.0,23260.25
1771738314.3485773,100.0,23260.25
1771738314.4498663,100.0,23260.25
1771738314.5509698,100.0,23260.25
1771738314.6518328,100.0,23260.25
1771738314.752711,100.0,23260.25
1771738314.854012,100.0,23260.25
1771738314.9552808,100.0,23260.25
1771738315.0584462,100.0,23260.25
1771738315.1592965,100.0,23260.25
1771738315.2600887,100.0,23260.25
1771738315.3609357,100.0,23260.25
1771738315.4616225,36.0,23260.25
1771738315.5624714,36.0,23260.25
1771738315.6632597,100.0,23260.25
1771738315.7640247,100.0,23260.25
1771738315.8647075,51.0,23260.25
1771738315.9655566,51.0,23260.25
1771738316.0665069,100.0,23260.25
1771738316.1673546,100.0,23260.25
1771738316.268175,100.0,23260.25
1771738316.3690908,100.0,23260.25
1771738316.4698057,100.0,23260.25
1771738316.5716588,100.0,23260.25
1771738316.6726372,100.0,23260.25
1771738316.7738135,100.0,23260.25
1771738316.8749387,100.0,23260.25
1771738316.976068,100.0,23260.25
1771738317.0768168,40.0,23260.25
1771738317.177634,40.0,23260.25
1771738317.2783883,25.0,23260.25
1771738317.379187,25.0,23260.25
1771738317.47994,0.0,23260.25
1771738317.5806794,0.0,23260.25
1771738317.6815808,0.0,23260.25
1771738317.7829936,0.0,23260.25
1771738317.8837428,16.0,23260.25
1771738317.984492,16.0,23260.25
1771738318.0852494,47.0,23260.25
1771738318.1860204,47.0,23260.25
1771738318.3041008,70.0,23260.25
1771738318.4049902,70.0,23260.25
1771738318.5058467,62.0,23260.25
1771738318.6070657,62.0,23260.25
1771738318.707932,100.0,23260.25
1771738318.8088007,100.0,23260.25
1771738318.909574,100.0,23260.25
1771738319.0104275,100.0,23260.25
1771738319.111301,100.0,23260.25
1771738319.212497,100.0,23260.25
1771738319.3138032,100.0,23260.25
1771738319.4150379,100.0,23260.25
1771738319.5946412,100.0,23260.25
1771738319.6958828,100.0,23260.25
1771738319.7969387,100.0,23260.25
1771738319.8977761,100.0,23260.25
1771738319.9986565,100.0,23260.25
1771738320.1000342,100.0,23260.25
1771738320.200906,100.0,23260.25
1771738320.3017426,100.0,23260.25
1771738320.402625,100.0,23260.25
1771738320.5035167,100.0,23260.25
1771738320.6043868,100.0,23260.25
1771738320.7052493,100.0,23260.25
1771738320.8061168,100.0,23260.25
1771738320.9068866,100.0,23260.25
1771738321.007755,100.0,23260.25
1771738321.1086864,100.0,23260.25
1771738321.20956,100.0,23260.25
1771738321.310464,100.0,23260.25
1771738321.4116147,100.0,23260.25
1771738321.5129073,100.0,23260.25
1771738321.6140308,100.0,23260.25
1771738321.7151542,48.0,23260.25
1771738321.8160625,48.0,23260.25
1771738321.9169204,39.0,23260.25
1771738322.0178046,39.0,23260.25
1771738322.1186395,100.0,23260.25
1771738322.2195024,100.0,23260.25
1771738322.3373034,39.0,23260.25
1771738322.4381385,39.0,23260.25
1771738322.5390365,47.0,23260.25
1771738322.639917,47.0,23260.25
1771738322.7406974,100.0,23260.25
1771738322.8414774,100.0,23260.25
1771738322.9422457,100.0,23260.25
1771738323.042986,100.0,23260.25
1771738323.143772,100.0,23260.25
1771738323.2448354,100.0,23260.25
1771738323.3457022,100.0,23260.25
1771738323.44656,100.0,23260.25
1771738323.5474503,100.0,23260.25
1771738323.649013,100.0,23260.25
1771738323.7498803,100.0,23260.25
1771738323.8510654,100.0,23260.25
1771738323.952309,46.0,23260.25
1771738324.055286,24.0,23260.25
1771738324.156147,24.0,23260.25
1771738324.2574625,0.0,23260.25
1771738324.3584778,0.0,23260.25
1771738324.4592621,36.0,23260.25
1771738324.56014,36.0,23260.25
1771738324.6843464,51.0,23260.25
1771738324.7859766,51.0,23260.25
1771738324.886841,12.0,23260.25
1771738324.9884229,12.0,23260.25
1771738325.0892527,0.0,23260.25
1771738325.190463,0.0,23260.25
1771738325.2917619,0.0,23260.25
1771738325.393002,0.0,23260.25
1771738325.494073,27.0,23260.25
1771738325.5949466,27.0,23260.25
1771738325.696176,0.0,23260.25
1771738325.7970998,0.0,23260.25
1771738325.8979368,99.0,23260.25
1771738325.9987628,99.0,23260.25
1771738326.0996084,100.0,23260.25
1771738326.2004666,100.0,23260.25
1771738326.3012464,100.0,23260.25
1771738326.4020996,100.0,23260.25
1771738326.5029454,100.0,23260.25
1771738326.6037962,100.0,23260.25
1771738326.7046468,100.0,23260.25
1771738326.8054802,100.0,23260.25
1771738326.906337,100.0,23260.25
1771738327.0072079,100.0,23260.25
1771738327.1080549,100.0,23260.25
1771738327.209044,100.0,23260.25
1771738327.3102584,100.0,23260.25
1771738327.4115086,100.0,23260.25
1771738327.5126948,100.0,23260.25
1771738327.6140618,100.0,23260.25
1771738327.7151508,32.0,23260.25
1771738327.8159883,32.0,23260.25
1771738327.9168913,12.0,23260.25
1771738328.017786,12.0,23260.25
1771738328.1187036,88.0,23260.25
1771738328.2195861,88.0,23260.25
1771738328.3204103,100.0,23260.25
1771738328.4213054,100.0,23260.25
1771738328.5221345,100.0,23260.25
1771738328.6229715,100.0,23260.25
1771738328.723824,100.0,23260.25
1771738328.8246453,100.0,23260.25
1771738328.9254854,53.0,23260.25
1771738329.026386,53.0,23260.25
1771738329.127249,38.0,23260.25
1771738329.2281473,38.0,23260.25
1771738329.3297093,100.0,23260.25
1771738329.430949,100.0,23260.25
1771738329.5321934,100.0,23260.25
1771738329.633277,100.0,23260.25
1771738329.734153,100.0,23260.25
1771738329.8350034,100.0,23260.25
1771738329.9358673,100.0,23260.25
1771738330.036722,100.0,23260.25
1771738330.1375992,100.0,23260.25
1771738330.2384286,100.0,23260.25
1771738330.3392205,100.0,23260.25
1771738330.4400039,100.0,23260.25
1771738330.5408802,100.0,23260.25
1771738330.6420288,100.0,23260.25
1771738330.7427878,99.0,23260.25
1771738330.8435793,99.0,23260.25
1771738330.9444385,12.0,23260.25
1771738331.0454736,12.0,23260.25
1771738331.1463246,0.0,23260.25
1771738331.247176,0.0,23260.25
1771738331.348414,0.0,23260.25
1771738331.4527843,27.0,23260.25
1771738331.5536478,27.0,23260.25
1771738331.6544182,0.0,23260.25
1771738331.7553623,0.0,23260.25
1771738331.905261,0.0,23260.25
1771738332.0061052,0.0,23260.25
1771738332.1069605,0.0,23260.25
1771738332.2081769,0.0,23260.25
1771738332.3093781,0.0,23260.25
1771738332.4102132,0.0,23260.25
1771738332.511056,0.0,23260.25
1771738332.6117926,0.0,23260.25
1771738332.7585604,0.0,23260.25
1771738332.8593454,0.0,23260.25
1771738332.9600575,0.0,23260.25
1771738333.0608408,0.0,23260.25
1771738333.1615963,0.0,23260.25
1771738333.2624342,0.0,23260.25
1771738333.3632617,0.0,23260.25
1771738333.464106,0.0,23260.25
1771738333.5647955,0.0,23260.25
1771738333.6656015,20.0,23260.25
1771738333.7664423,20.0,23260.25
1771738333.8676095,100.0,23260.25
1771738333.9689806,100.0,23260.25
1771738334.0701485,100.0,23260.25
1771738334.1713057,100.0,23260.25
1771738334.2725694,100.0,23260.25
1771738334.373392,100.0,23260.25
1771738334.4741938,100.0,23260.25
1771738334.5749595,100.0,23260.25
1771738334.6757045,100.0,23260.25
1771738334.7765093,100.0,23260.25
1771738334.877384,100.0,23260.25
1771738334.9929898,100.0,23260.25
1771738335.0938568,100.0,23260.25
1771738335.194688,100.0,23260.25
1771738335.295513,100.0,23260.25
1771738335.3963354,100.0,23260.25
1771738335.4971683,100.0,23260.25
1771738335.59802,100.0,23260.25
1771738335.6995404,76.0,23260.25
1771738335.8003867,76.0,23260.25
1771738335.9012296,62.0,23260.25
1771738336.0020652,62.0,23260.25
1771738336.1029978,100.0,23260.25
1771738336.2039328,100.0,23260.25
1771738336.3047647,100.0,23260.25
1771738336.406176,100.0,23260.25
1771738336.5074546,100.0,23260.25
1771738336.6088662,100.0,23260.25
