ts,gpu_util,gpu_mem_used
1771703963.2834778,100.0,23260.25
1771703963.38476,100.0,23260.25
1771703963.4859943,100.0,23260.25
1771703963.5873036,100.0,23260.25
1771703963.6885507,61.0,23260.25
1771703963.7914433,61.0,23260.25
1771703963.8922923,0.0,23260.25
1771703963.993156,0.0,23260.25
1771703964.0940046,54.0,23260.25
1771703964.194864,54.0,23260.25
1771703964.2957482,100.0,23260.25
1771703964.3965728,100.0,23260.25
1771703964.4974415,100.0,23260.25
1771703964.5982943,100.0,23260.25
1771703964.699129,100.0,23260.25
1771703964.7999876,100.0,23260.25
1771703964.9008148,100.0,23260.25
1771703965.001635,100.0,23260.25
1771703965.1028438,100.0,23260.25
1771703965.2041986,100.0,23260.25
1771703965.305418,100.0,23260.25
1771703965.406634,100.0,23260.25
1771703965.5078042,100.0,23260.25
1771703965.6086662,100.0,23260.25
1771703965.7095294,100.0,23260.25
1771703965.8103857,100.0,23260.25
1771703965.9115396,100.0,23260.25
1771703966.012383,100.0,23260.25
1771703966.1132538,19.0,23260.25
1771703966.2141242,19.0,23260.25
1771703966.31498,75.0,23260.25
1771703966.415854,75.0,23260.25
1771703966.516718,100.0,23260.25
1771703966.6175697,100.0,23260.25
1771703966.7184222,100.0,23260.25
1771703966.819344,100.0,23260.25
1771703966.9201956,100.0,23260.25
1771703967.021034,100.0,23260.25
1771703967.1222012,100.0,23260.25
1771703967.2235563,100.0,23260.25
1771703967.3247871,100.0,23260.25
1771703967.4257522,100.0,23260.25
1771703967.5266306,100.0,23260.25
1771703967.6274981,100.0,23260.25
1771703967.728345,98.0,23260.25
1771703967.8291836,98.0,23260.25
1771703967.9300385,0.0,23260.25
1771703968.0308924,0.0,23260.25
1771703968.1317518,84.0,23260.25
1771703968.2326114,84.0,23260.25
1771703968.3334677,100.0,23260.25
1771703968.4343371,100.0,23260.25
1771703968.5353823,100.0,23260.25
1771703968.6361978,100.0,23260.25
1771703968.7370558,100.0,23260.25
1771703968.8380797,100.0,23260.25
1771703968.9389071,100.0,23260.25
1771703969.0413313,100.0,23260.25
1771703969.1424549,76.0,23260.25
1771703969.2494957,64.0,23260.25
1771703969.3503788,64.0,23260.25
1771703969.4511538,100.0,23260.25
1771703969.5520463,100.0,23260.25
1771703969.6530242,100.0,23260.25
1771703969.7538571,100.0,23260.25
1771703969.854641,100.0,23260.25
1771703969.9555027,100.0,23260.25
1771703970.05623,100.0,23260.25
1771703970.1573844,100.0,23260.25
1771703970.2581584,100.0,23260.25
1771703970.359007,100.0,23260.25
1771703970.4598026,100.0,23260.25
1771703970.5610046,100.0,23260.25
1771703970.662379,100.0,23260.25
1771703970.7635245,100.0,23260.25
1771703970.864768,50.0,23260.25
1771703970.9659886,50.0,23260.25
1771703971.067155,100.0,23260.25
1771703971.1680357,100.0,23260.25
1771703971.2689147,100.0,23260.25
1771703971.3697839,100.0,23260.25
1771703971.470633,100.0,23260.25
1771703971.5714962,100.0,23260.25
1771703971.6723404,36.0,23260.25
1771703971.7732139,36.0,23260.25
1771703971.874055,21.0,23260.25
1771703971.9749033,21.0,23260.25
1771703972.0776877,0.0,23260.25
1771703972.1785371,0.0,23260.25
1771703972.2793891,0.0,23260.25
1771703972.3811183,0.0,23260.25
1771703972.482274,57.0,23260.25
1771703972.5834253,57.0,23260.25
1771703972.6846607,100.0,23260.25
1771703972.785688,100.0,23260.25
1771703972.88664,100.0,23260.25
1771703972.9874842,100.0,23260.25
1771703973.0883126,100.0,23260.25
1771703973.1891553,100.0,23260.25
1771703973.2900176,100.0,23260.25
1771703973.390862,100.0,23260.25
1771703973.4919002,100.0,23260.25
1771703973.5927563,100.0,23260.25
1771703973.6935968,100.0,23260.25
1771703973.794462,100.0,23260.25
1771703973.8953393,100.0,23260.25
1771703973.9961746,100.0,23260.25
1771703974.097025,100.0,23260.25
1771703974.1978629,100.0,23260.25
1771703974.29902,100.0,23260.25
1771703974.425977,100.0,23260.25
1771703974.526841,36.0,23260.25
1771703974.62772,36.0,23260.25
1771703974.7285666,0.0,23260.25
1771703974.8294003,0.0,23260.25
1771703974.93026,0.0,23260.25
1771703975.0311167,0.0,23260.25
1771703975.1319818,0.0,23260.25
1771703975.2330613,0.0,23260.25
1771703975.3339121,0.0,23260.25
1771703975.4346154,0.0,23260.25
1771703975.6622503,0.0,23260.25
1771703975.763036,0.0,23260.25
1771703975.8637557,0.0,23260.25
1771703975.9645226,0.0,23260.25
1771703976.0653312,0.0,23260.25
1771703976.1660388,0.0,23260.25
1771703976.266876,0.0,23260.25
1771703976.3677135,0.0,23260.25
1771703976.4685512,0.0,23260.25
1771703976.5692658,0.0,23260.25
1771703976.6700616,0.0,23260.25
1771703976.8996072,0.0,23260.25
1771703977.000438,0.0,23260.25
1771703977.1012356,0.0,23260.25
1771703977.2019472,0.0,23260.25
1771703977.3029017,0.0,23260.25
1771703977.4036076,0.0,23260.25
1771703977.5044267,0.0,23260.25
1771703977.605142,0.0,23260.25
1771703977.705968,0.0,23260.25
1771703977.8066964,0.0,23260.25
1771703977.9074836,0.0,23260.25
1771703978.134693,0.0,23260.25
1771703978.2355509,0.0,23260.25
1771703978.3363848,0.0,23260.25
1771703978.4370904,0.0,23260.25
1771703978.537863,0.0,23260.25
1771703978.638667,0.0,23260.25
1771703978.739387,0.0,23260.25
1771703978.8405228,0.0,23260.25
1771703978.9412825,0.0,23260.25
1771703979.0420237,0.0,23260.25
1771703979.1427476,0.0,23260.25
1771703979.3070009,0.0,23260.25
1771703979.4077244,0.0,23260.25
1771703979.5084941,0.0,23260.25
1771703979.6093915,0.0,23260.25
1771703979.7102273,42.0,23260.25
1771703979.811241,42.0,23260.25
1771703979.9124653,100.0,23260.25
1771703980.0133476,100.0,23260.25
1771703980.1142116,100.0,23260.25
1771703980.2150748,100.0,23260.25
1771703980.3159506,100.0,23260.25
1771703980.4168046,100.0,23260.25
1771703980.5179548,100.0,23260.25
1771703980.6191902,100.0,23260.25
1771703980.720459,100.0,23260.25
1771703980.82154,100.0,23260.25
1771703980.922675,100.0,23260.25
1771703981.023528,100.0,23260.25
1771703981.124377,100.0,23260.25
1771703981.2252378,100.0,23260.25
1771703981.326071,100.0,23260.25
1771703981.4274082,100.0,23260.25
1771703981.5291917,100.0,23260.25
1771703981.6300533,100.0,23260.25
1771703981.7311485,14.0,23260.25
1771703981.8345497,14.0,23260.25
1771703981.9354157,0.0,23260.25
1771703982.0362694,0.0,23260.25
1771703982.137404,20.0,23260.25
1771703982.2450964,100.0,23260.25
1771703982.3459659,100.0,23260.25
1771703982.446769,100.0,23260.25
1771703982.5476348,100.0,23260.25
1771703982.6484401,100.0,23260.25
1771703982.7493207,100.0,23260.25
1771703982.8503587,100.0,23260.25
1771703982.9512005,100.0,23260.25
1771703983.0520277,100.0,23260.25
1771703983.152879,100.0,23260.25
1771703983.2537396,100.0,23260.25
1771703983.3545752,100.0,23260.25
1771703983.4554162,100.0,23260.25
1771703983.5567358,100.0,23260.25
1771703983.6580737,100.0,23260.25
1771703983.7592957,100.0,23260.25
1771703983.8604283,100.0,23260.25
1771703983.9616463,100.0,23260.25
1771703984.0625117,43.0,23260.25
1771703984.169568,43.0,23260.25
1771703984.2704253,0.0,23260.25
1771703984.3852987,0.0,23260.25
1771703984.4861543,0.0,23260.25
1771703984.5869668,0.0,23260.25
1771703984.687811,69.0,23260.25
1771703984.7886586,69.0,23260.25
1771703984.8895133,100.0,23260.25
1771703984.9903598,100.0,23260.25
1771703985.091085,100.0,23260.25
1771703985.1918502,100.0,23260.25
1771703985.2925963,100.0,23260.25
1771703985.393452,100.0,23260.25
1771703985.4943101,100.0,23260.25
1771703985.5951455,100.0,23260.25
1771703985.6963048,100.0,23260.25
1771703985.7974913,100.0,23260.25
1771703985.8985674,100.0,23260.25
1771703985.9996347,100.0,23260.25
1771703986.100605,100.0,23260.25
1771703986.201317,100.0,23260.25
1771703986.3020236,100.0,23260.25
1771703986.402714,100.0,23260.25
1771703986.503423,50.0,23260.25
1771703986.604178,50.0,23260.25
1771703986.7049108,98.0,23260.25
1771703986.8056498,98.0,23260.25
1771703986.9064472,100.0,23260.25
1771703987.0072129,100.0,23260.25
1771703987.1079168,100.0,23260.25
1771703987.208641,100.0,23260.25
1771703987.3093467,100.0,23260.25
1771703987.4100723,100.0,23260.25
1771703987.5107918,100.0,23260.25
1771703987.6114793,100.0,23260.25
1771703987.712235,74.0,23260.25
1771703987.8129637,74.0,23260.25
1771703987.913661,25.0,23260.25
1771703988.0143697,25.0,23260.25
1771703988.115445,100.0,23260.25
1771703988.2166002,100.0,23260.25
1771703988.317853,100.0,23260.25
1771703988.4189322,100.0,23260.25
1771703988.5196497,100.0,23260.25
1771703988.6203628,100.0,23260.25
1771703988.7211416,100.0,23260.25
1771703988.8220751,100.0,23260.25
1771703988.922783,100.0,23260.25
1771703989.0235085,100.0,23260.25
1771703989.1242125,100.0,23260.25
1771703989.2249439,100.0,23260.25
1771703989.325654,100.0,23260.25
1771703989.4263484,100.0,23260.25
1771703989.527174,100.0,23260.25
1771703989.627904,100.0,23260.25
1771703989.7286165,100.0,23260.25
1771703989.829359,100.0,23260.25
1771703989.930109,100.0,23260.25
1771703990.0313425,100.0,23260.25
1771703990.1320474,100.0,23260.25
1771703990.2327797,100.0,23260.25
1771703990.3334935,100.0,23260.25
1771703990.4345667,100.0,23260.25
1771703990.5354748,100.0,23260.25
1771703990.639122,100.0,23260.25
1771703990.7398744,100.0,23260.25
1771703990.8404863,53.0,23260.25
1771703990.9411798,53.0,23260.25
1771703991.04182,22.0,23260.25
1771703991.1425183,22.0,23260.25
1771703991.243137,13.0,23260.25
1771703991.3438315,13.0,23260.25
1771703991.4444246,25.0,23260.25
1771703991.5451596,25.0,23260.25
1771703991.6559474,13.0,23260.25
1771703991.757014,13.0,23260.25
1771703991.8580856,29.0,23260.25
1771703991.9588478,29.0,23260.25
1771703992.0595806,100.0,23260.25
1771703992.1603136,100.0,23260.25
1771703992.261226,91.0,23260.25
1771703992.3661637,91.0,23260.25
1771703992.4670932,0.0,23260.25
1771703992.56799,0.0,23260.25
1771703992.6688263,0.0,23260.25
1771703992.7708392,0.0,23260.25
1771703992.8717105,27.0,23260.25
1771703992.9725528,27.0,23260.25
1771703993.0737028,0.0,23260.25
1771703993.1792283,0.0,23260.25
1771703993.2800853,0.0,23260.25
1771703993.380944,0.0,23260.25
1771703993.4817946,28.0,23260.25
1771703993.5826423,28.0,23260.25
1771703993.6834805,0.0,23260.25
1771703993.7843034,0.0,23260.25
1771703993.8851156,2.0,23260.25
1771703993.9859655,2.0,23260.25
1771703994.0868325,100.0,23260.25
1771703994.1876771,100.0,23260.25
1771703994.2885334,100.0,23260.25
1771703994.389485,100.0,23260.25
1771703994.4903905,100.0,23260.25
1771703994.5912442,100.0,23260.25
1771703994.6920965,100.0,23260.25
1771703994.793302,100.0,23260.25
1771703994.8946369,100.0,23260.25
1771703994.9959428,100.0,23260.25
1771703995.0971692,100.0,23260.25
1771703995.1984174,100.0,23260.25
1771703995.2993731,100.0,23260.25
1771703995.400328,100.0,23260.25
1771703995.5012379,100.0,23260.25
1771703995.6021402,100.0,23260.25
1771703995.7030163,100.0,23260.25
1771703995.8041985,100.0,23260.25
1771703995.9103153,41.0,23260.25
1771703996.0168169,41.0,23260.25
1771703996.1176717,0.0,23260.25
1771703996.2185445,0.0,23260.25
1771703996.3200932,11.0,23260.25
1771703996.4209092,11.0,23260.25
1771703996.5217898,100.0,23260.25
1771703996.6226664,100.0,23260.25
1771703996.7235367,100.0,23260.25
1771703996.8243906,100.0,23260.25
1771703996.9252398,100.0,23260.25
1771703997.026264,100.0,23260.25
1771703997.1271148,100.0,23260.25
1771703997.2280064,100.0,23260.25
1771703997.328915,100.0,23260.25
1771703997.4297733,100.0,23260.25
1771703997.5306191,100.0,23260.25
1771703997.6315775,100.0,23260.25
1771703997.7329485,100.0,23260.25
1771703997.8370328,100.0,23260.25
1771703997.9378915,100.0,23260.25
1771703998.0387342,100.0,23260.25
1771703998.1395824,100.0,23260.25
1771703998.240807,44.0,23260.25
1771703998.342245,44.0,23260.25
1771703998.4430695,47.0,23260.25
1771703998.5439615,47.0,23260.25
1771703998.644744,100.0,23260.25
1771703998.7456033,100.0,23260.25
1771703998.8463697,100.0,23260.25
1771703998.9472327,100.0,23260.25
1771703999.0480118,67.0,23260.25
1771703999.1488993,67.0,23260.25
1771703999.249671,15.0,23260.25
1771703999.35052,15.0,23260.25
1771703999.4516034,46.0,23260.25
1771703999.552913,46.0,23260.25
1771703999.6541786,100.0,23260.25
1771703999.7554176,100.0,23260.25
1771703999.8629053,36.0,23260.25
1771703999.9637678,36.0,23260.25
1771704000.064603,0.0,23260.25
1771704000.1654549,0.0,23260.25
1771704000.2663052,0.0,23260.25
1771704000.3672042,0.0,23260.25
1771704000.468097,27.0,23260.25
1771704000.5689583,27.0,23260.25
1771704000.6697664,99.0,23260.25
1771704000.7707977,99.0,23260.25
1771704000.8720334,100.0,23260.25
1771704000.97319,100.0,23260.25
1771704001.0743077,79.0,23260.25
1771704001.1751502,79.0,23260.25
1771704001.275918,57.0,23260.25
1771704001.3770444,57.0,23260.25
1771704001.4779403,100.0,23260.25
1771704001.5787055,100.0,23260.25
1771704001.6794827,100.0,23260.25
1771704001.7802174,100.0,23260.25
1771704001.8811946,100.0,23260.25
1771704001.9819887,100.0,23260.25
1771704002.082761,100.0,23260.25
1771704002.1835752,100.0,23260.25
1771704002.28433,100.0,23260.25
1771704002.385318,100.0,23260.25
1771704002.4861095,100.0,23260.25
1771704002.5868642,100.0,23260.25
1771704002.6876857,100.0,23260.25
1771704002.7884634,100.0,23260.25
1771704002.8897214,100.0,23260.25
1771704002.9910283,100.0,23260.25
1771704003.0921903,80.0,23260.25
1771704003.1934147,80.0,23260.25
1771704003.29433,12.0,23260.25
1771704003.395218,12.0,23260.25
1771704003.4961073,92.0,23260.25
1771704003.5971365,92.0,23260.25
1771704003.6979876,37.0,23260.25
1771704003.7988605,37.0,23260.25
1771704003.8996122,100.0,23260.25
1771704004.0004568,100.0,23260.25
1771704004.1012936,100.0,23260.25
1771704004.2021465,100.0,23260.25
1771704004.3035946,100.0,23260.25
1771704004.4044523,100.0,23260.25
1771704004.5052798,100.0,23260.25
1771704004.6061273,100.0,23260.25
1771704004.7070794,100.0,23260.25
1771704004.8079715,100.0,23260.25
1771704004.9087894,100.0,23260.25
1771704005.009992,100.0,23260.25
1771704005.1115384,100.0,23260.25
1771704005.21285,100.0,23260.25
1771704005.3136148,100.0,23260.25
1771704005.4143906,100.0,23260.25
1771704005.515169,100.0,23260.25
1771704005.6159942,100.0,23260.25
1771704005.7167552,100.0,23260.25
1771704005.817658,100.0,23260.25
1771704005.9185407,100.0,23260.25
1771704006.0196228,100.0,23260.25
1771704006.1204002,96.0,23260.25
1771704006.2211554,96.0,23260.25
1771704006.3219075,0.0,23260.25
1771704006.4231608,0.0,23260.25
1771704006.5240092,0.0,23260.25
1771704006.6248667,0.0,23260.25
1771704006.725938,0.0,23260.25
1771704006.8478105,0.0,23260.25
1771704006.9490802,0.0,23260.25
1771704007.049816,0.0,23260.25
1771704007.1505241,0.0,23260.25
1771704007.251295,0.0,23260.25
1771704007.352058,0.0,23260.25
1771704007.4527566,0.0,23260.25
1771704007.55834,0.0,23260.25
1771704007.659077,0.0,23260.25
1771704007.759868,0.0,23260.25
1771704007.8606908,0.0,23260.25
1771704007.9614758,0.0,23260.25
1771704008.062222,0.0,23260.25
1771704008.162973,0.0,23260.25
1771704008.2710257,0.0,23260.25
1771704008.3717744,0.0,23260.25
1771704008.4725862,0.0,23260.25
1771704008.573311,0.0,23260.25
1771704008.6740124,0.0,23260.25
1771704008.77479,0.0,23260.25
1771704008.8755255,0.0,23260.25
1771704008.9877827,0.0,23260.25
1771704009.088637,0.0,23260.25
1771704009.18938,0.0,23260.25
1771704009.2902465,0.0,23260.25
1771704009.3915052,0.0,23260.25
1771704009.492778,68.0,23260.25
1771704009.5940762,68.0,23260.25
1771704009.6949399,100.0,23260.25
1771704009.7958367,100.0,23260.25
1771704009.8967168,100.0,23260.25
1771704009.9978952,100.0,23260.25
1771704010.0987751,50.0,23260.25
1771704010.1996956,50.0,23260.25
1771704010.3005886,100.0,23260.25
1771704010.401466,100.0,23260.25
1771704010.5023062,49.0,23260.25
1771704010.6032138,49.0,23260.25
1771704010.7041159,38.0,23260.25
1771704010.8049614,38.0,23260.25
1771704010.905836,100.0,23260.25
1771704011.0067582,100.0,23260.25
1771704011.107652,100.0,23260.25
1771704011.2085483,100.0,23260.25
1771704011.3101556,48.0,23260.25
1771704011.411295,48.0,23260.25
1771704011.512602,100.0,23260.25
1771704011.6134906,100.0,23260.25
1771704011.7143846,100.0,23260.25
1771704011.815326,100.0,23260.25
1771704011.916268,100.0,23260.25
1771704012.0171905,100.0,23260.25
1771704012.118103,100.0,23260.25
1771704012.219024,100.0,23260.25
1771704012.3199704,100.0,23260.25
1771704012.4208493,100.0,23260.25
1771704012.521778,100.0,23260.25
1771704012.622776,100.0,23260.25
1771704012.7236328,100.0,23260.25
1771704012.824517,100.0,23260.25
1771704012.9254117,100.0,23260.25
1771704013.0263767,100.0,23260.25
1771704013.127878,100.0,23260.25
1771704013.2287965,100.0,23260.25
1771704013.3299801,100.0,23260.25
1771704013.4345152,16.0,23260.25
1771704013.535421,16.0,23260.25
1771704013.6366203,56.0,23260.25
1771704013.7375078,56.0,23260.25
1771704013.8383608,100.0,23260.25
1771704013.93924,100.0,23260.25
1771704014.040143,100.0,23260.25
1771704014.1410341,100.0,23260.25
1771704014.2417877,100.0,23260.25
1771704014.34262,100.0,23260.25
1771704014.4434454,100.0,23260.25
1771704014.5443246,100.0,23260.25
1771704014.6451383,100.0,23260.25
1771704014.7460198,100.0,23260.25
1771704014.846882,49.0,23260.25
1771704014.9547307,49.0,23260.25
1771704015.0556598,22.0,23260.25
1771704015.1565373,22.0,23260.25
1771704015.2574682,69.0,23260.25
1771704015.358753,69.0,23260.25
1771704015.4596844,100.0,23260.25
1771704015.5605905,100.0,23260.25
1771704015.661502,100.0,23260.25
1771704015.7624402,100.0,23260.25
1771704015.8635278,100.0,23260.25
1771704015.9642982,100.0,23260.25
1771704016.065065,100.0,23260.25
1771704016.1659272,100.0,23260.25
1771704016.2668412,100.0,23260.25
1771704016.3677597,100.0,23260.25
1771704016.4686615,100.0,23260.25
1771704016.5697002,100.0,23260.25
1771704016.6709569,79.0,23260.25
1771704016.7724528,79.0,23260.25
1771704016.873748,71.0,23260.25
1771704016.974699,71.0,23260.25
1771704017.0759718,100.0,23260.25
1771704017.1769545,100.0,23260.25
1771704017.2779,100.0,23260.25
1771704017.3788195,100.0,23260.25
1771704017.4797406,100.0,23260.25
1771704017.5808544,100.0,23260.25
1771704017.681738,100.0,23260.25
1771704017.7826145,100.0,23260.25
1771704017.883559,50.0,23260.25
1771704017.984452,50.0,23260.25
1771704018.0853736,99.0,23260.25
1771704018.186288,99.0,23260.25
1771704018.3046014,72.0,23260.25
1771704018.4055302,72.0,23260.25
1771704018.5064316,31.0,23260.25
1771704018.6073375,31.0,23260.25
1771704018.708226,100.0,23260.25
1771704018.8091538,100.0,23260.25
1771704018.9102058,100.0,23260.25
1771704019.0115454,100.0,23260.25
1771704019.112853,100.0,23260.25
1771704019.2141404,100.0,23260.25
1771704019.3150613,100.0,23260.25
1771704019.4159904,100.0,23260.25
1771704019.5168984,100.0,23260.25
1771704019.6178124,100.0,23260.25
1771704019.7186837,38.0,23260.25
1771704019.819534,38.0,23260.25
1771704019.9206958,17.0,23260.25
1771704020.0243855,17.0,23260.25
1771704020.1253107,0.0,23260.25
1771704020.2262173,0.0,23260.25
1771704020.3271947,0.0,23260.25
1771704020.4283452,0.0,23260.25
1771704020.52926,26.0,23260.25
1771704020.6301932,26.0,23260.25
1771704020.731464,45.0,23260.25
1771704020.8355703,62.0,23260.25
1771704020.9364464,62.0,23260.25
1771704021.0372732,80.0,23260.25
1771704021.1382718,80.0,23260.25
1771704021.2391026,100.0,23260.25
1771704021.340014,100.0,23260.25
1771704021.4408298,100.0,23260.25
1771704021.5417027,100.0,23260.25
1771704021.6425328,100.0,23260.25
1771704021.7434092,100.0,23260.25
1771704021.844211,100.0,23260.25
1771704021.9451394,100.0,23260.25
1771704022.045919,100.0,23260.25
1771704022.1468947,100.0,23260.25
1771704022.2477555,100.0,23260.25
1771704022.3486521,100.0,23260.25
1771704022.4494107,100.0,23260.25
1771704022.5502644,100.0,23260.25
1771704022.65141,100.0,23260.25
1771704022.7528005,100.0,23260.25
1771704022.854029,100.0,23260.25
1771704022.955454,100.0,23260.25
1771704023.0562649,100.0,23260.25
1771704023.157041,100.0,23260.25
1771704023.2578976,26.0,23260.25
1771704023.3588147,26.0,23260.25
1771704023.4597151,75.0,23260.25
1771704023.5605698,75.0,23260.25
1771704023.6614501,78.0,23260.25
1771704023.7623112,78.0,23260.25
1771704023.8633687,14.0,23260.25
1771704023.9642613,14.0,23260.25
1771704024.0653863,100.0,23260.25
1771704024.1662903,100.0,23260.25
1771704024.2671967,100.0,23260.25
1771704024.3681068,100.0,23260.25
1771704024.46908,100.0,23260.25
1771704024.5699854,100.0,23260.25
1771704024.6708877,100.0,23260.25
1771704024.7721016,100.0,23260.25
1771704024.8734443,100.0,23260.25
1771704024.97454,100.0,23260.25
1771704025.0757005,100.0,23260.25
1771704025.1770964,100.0,23260.25
1771704025.278068,100.0,23260.25
1771704025.3791382,100.0,23260.25
1771704025.4807372,100.0,23260.25
1771704025.581642,100.0,23260.25
1771704025.6823797,99.0,23260.25
1771704025.7831273,99.0,23260.25
1771704025.8843079,12.0,23260.25
1771704025.9855838,12.0,23260.25
1771704026.0863366,12.0,23260.25
1771704026.1870835,12.0,23260.25
1771704026.2880757,22.0,23260.25
1771704026.3888206,22.0,23260.25
1771704026.4895554,64.0,23260.25
1771704026.5903776,64.0,23260.25
1771704026.6911347,12.0,23260.25
1771704026.7922542,12.0,23260.25
1771704026.8936162,0.0,23260.25
1771704026.9947574,0.0,23260.25
1771704027.0958095,27.0,23260.25
1771704027.196636,27.0,23260.25
1771704027.2974744,0.0,23260.25
1771704027.3995328,0.0,23260.25
1771704027.5006697,50.0,23260.25
1771704027.6015213,50.0,23260.25
1771704027.7022715,100.0,23260.25
1771704027.803042,100.0,23260.25
1771704027.9038048,100.0,23260.25
1771704028.0045435,100.0,23260.25
1771704028.1052685,100.0,23260.25
1771704028.2060041,100.0,23260.25
1771704028.3067424,100.0,23260.25
1771704028.407502,100.0,23260.25
1771704028.5082557,100.0,23260.25
1771704028.6091657,100.0,23260.25
1771704028.710033,100.0,23260.25
1771704028.8108838,100.0,23260.25
1771704028.9116616,100.0,23260.25
1771704029.0127964,100.0,23260.25
1771704029.1140153,100.0,23260.25
1771704029.2157483,100.0,23260.25
1771704029.3169603,68.0,23260.25
1771704029.4181795,68.0,23260.25
1771704029.5337431,25.0,23260.25
1771704029.6401534,43.0,23260.25
1771704029.7410107,43.0,23260.25
1771704029.8417659,100.0,23260.25
1771704029.9426587,100.0,23260.25
1771704030.0435834,100.0,23260.25
1771704030.1443536,100.0,23260.25
1771704030.2451336,100.0,23260.25
1771704030.3462756,100.0,23260.25
1771704030.4470432,98.0,23260.25
1771704030.5480242,98.0,23260.25
1771704030.64884,12.0,23260.25
1771704030.7496731,12.0,23260.25
1771704030.850483,75.0,23260.25
1771704030.9513497,75.0,23260.25
1771704031.052285,100.0,23260.25
1771704031.153687,100.0,23260.25
1771704031.255521,100.0,23260.25
1771704031.3568077,100.0,23260.25
1771704031.4577024,100.0,23260.25
1771704031.5592055,100.0,23260.25
1771704031.6600826,100.0,23260.25
1771704031.7609706,100.0,23260.25
1771704031.8618932,100.0,23260.25
1771704031.96278,100.0,23260.25
1771704032.0640516,100.0,23260.25
1771704032.1649432,100.0,23260.25
1771704032.2658055,100.0,23260.25
1771704032.3666766,100.0,23260.25
1771704032.4675448,26.0,23260.25
1771704032.5684166,26.0,23260.25
1771704032.6693144,0.0,23260.25
1771704032.7746818,0.0,23260.25
1771704032.8758495,0.0,23260.25
1771704032.976977,0.0,23260.25
1771704033.0777373,27.0,23260.25
1771704033.1784592,27.0,23260.25
