e2e_mean,e2e_p50,e2e_p95,e2e_p99,ttft_mean,ttft_p50,ttft_p95,ttft_p99,tpot_mean,tpot_p50,tpot_p95,tpot_p99,breakdown_queue_mean,breakdown_sched_mean,breakdown_infer_mean,breakdown_post_mean,qps,tokens_per_sec,goodput_rate,goodput_count,gpu_seconds_per_resp,slo_violation_rate,qoe_mean,gpu_util_avg,gpu_mem_avg,jain_fairness,stability_p99_var,scalability_placeholder,_note,e2e_mean_ci_lo,e2e_mean_ci_hi,e2e_p50_ci_lo,e2e_p50_ci_hi,e2e_p95_ci_lo,e2e_p95_ci_hi,e2e_p99_ci_lo,e2e_p99_ci_hi,ttft_mean_ci_lo,ttft_mean_ci_hi,ttft_p50_ci_lo,ttft_p50_ci_hi,ttft_p95_ci_lo,ttft_p95_ci_hi,ttft_p99_ci_lo,ttft_p99_ci_hi,config_id,n_requests,n_completed
5045.745064524626,5085.89619576931,9519.797412383556,9970.173452997207,-11156796.558082135,5054.894237995148,9514.896112811564,9967.502736001015,0.008544408322972383,0.00839982032775879,0.00927447871261814,0.009880886007770559,5044.7430804727555,2.8146982192993164e-06,-11161840.883465294,11161841.88544653,0.8994904230621528,44.1038158718925,0.0,0,2.4243660365166577,1.0,0.00019632992309997756,70.23868581180696,23260.25,0.9998774759580438,8259909.86021775,,scalability metrics not specified; interface reserved,4990.031343663628,5102.504562917588,4959.372879266739,5176.395196914673,9457.409534931181,9573.880031108856,9946.659403667449,9986.040001386642,4989.606079108388,5102.085212749676,4959.365230560303,5176.387121677399,9457.084054517743,9572.655709028244,9944.788678407669,9986.029668569565,fifo_poisson_single_qwen_2_5b_123,10000,9937
5235.749131409288,5211.508695244789,9952.16458376646,10309.804808228017,-10625159.851123223,5178.813032746315,9952.056104910374,10309.796787033081,0.008553331334672594,0.00840156908193346,0.009266952743170766,0.00983065902715615,5234.711318894553,2.7707576751708983e-06,-10630394.13527397,10630395.173083715,0.8712309764523288,43.67479131975693,0.0,0,2.4236343365056365,1.0,9.686280587745668e-05,70.23868581180696,23260.25,0.9999816933268326,8859776.42292688,,scalability metrics not specified; interface reserved,5176.203639744154,5294.817373838409,5099.452819466591,5322.528754234314,9907.31707337916,9992.280277442931,10292.894834671024,10330.674436919691,5175.7705940721125,5294.382118208173,5099.110362291336,5320.9942836761475,9907.307730509043,9992.117757077216,10290.58579847336,10330.603974256517,fifo_poisson_single_qwen_2_5b_2024,10000,9940
5144.91244046042,5137.538168668747,9653.477514505386,10089.399468595982,-9562090.133728556,5113.140768647194,9653.150181543828,10088.211089379787,0.008539164731743126,0.008379815394679704,0.009233402592135082,0.009817257495526366,5143.895644779945,2.812528610229492e-06,-9567233.611656066,9567234.628448935,0.8896780972481013,43.69736358861635,0.0,0,2.4221722606943525,1.0,0.0002280240191569192,70.23868581180696,23260.25,0.9997641337671358,8518323.493462,,scalability metrics not specified; interface reserved,5085.040745255743,5200.20264879008,5037.9581831663845,5231.336763143539,9611.474572326242,9700.292643845081,10069.93119956255,10106.521887779234,5084.617838329558,5199.783319788599,5037.9254059791565,5230.551615595818,9611.369315998256,9700.012985527515,10069.623162472248,10106.279780542849,fifo_poisson_single_qwen_2_5b_42,10000,9946
